fact_unit,2009-07-31,2009-10-30,2010-02-16,2010-05-05,2010-05-17,2010-08-04,2010-11-05,2011-02-16,2011-05-05,2011-05-26,2011-08-04,2011-11-03,2012-02-16,2012-05-03,2012-08-02,2012-11-01,2013-02-14,2013-05-02,2013-05-16,2013-08-01,2013-10-31,2014-02-13,2014-05-01,2014-05-15,2014-07-31,2014-10-30,2015-02-12,2015-04-30,2015-07-30,2015-10-29,2016-02-11,2016-05-03,2016-05-17,2016-08-02,2016-11-01,2017-02-09,2017-05-03,2017-05-04,2017-08-01,2017-10-31,2018-02-08,2018-05-08,2018-07-26,2018-10-25,2019-02-07,2019-04-26,2019-07-26,2019-10-25,2020-02-06,2020-04-28,2020-07-28,2020-10-27,2021-02-04,2021-04-27,2021-07-27,2021-10-26,2022-02-09,2022-04-26,2022-07-27,2022-10-25,2023-02-08,2023-04-25,2023-07-25,2023-10-24,2024-02-07,2024-04-30,2024-07-26,2024-10-22,2025-02-05,2025-04-22,2025-07-18,2025-10-21
UnrecognizedTaxBenefitsDecreasesResultingFromForeignCurrencyTranslation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions / USD,,,,,,,,180000000.0,,180000000.0,,,177000000.0,,,,161000000.0,,161000000.0,,,123000000.0,,123000000.0,,,120000000.0,,,,29000000.0,,29000000.0,,,74000000.0,,74000000.0,,,399000000.0,399000000.0,,,66000000.0,,,,38000000.0,,,,123000000.0,,,,56000000.0,56000000.0,,,173000000.0,,,,60000000.0,,,,132000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities / USD,,,,,,,,101000000.0,,101000000.0,,,51000000.0,,,,51000000.0,,51000000.0,,,50000000.0,,50000000.0,,,50000000.0,,,,17000000.0,,17000000.0,,,154000000.0,,154000000.0,,,4000000.0,4000000.0,,,95000000.0,,,,3000000.0,,,,17000000.0,,,,4000000.0,4000000.0,,,8000000.0,,,,57000000.0,,,,118000000.0,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued / USD,,,,,,53000000.0,53000000.0,53000000.0,52000000.0,53000000.0,52000000.0,52000000.0,52000000.0,56000000.0,56000000.0,56000000.0,56000000.0,44000000.0,56000000.0,44000000.0,44000000.0,44000000.0,62000000.0,44000000.0,62000000.0,62000000.0,62000000.0,44000000.0,44000000.0,44000000.0,44000000.0,45000000.0,44000000.0,45000000.0,45000000.0,45000000.0,52000000.0,45000000.0,52000000.0,52000000.0,52000000.0,52000000.0,68000000.0,68000000.0,68000000.0,69000000.0,,,69000000.0,,,,102000000.0,,,,126000000.0,126000000.0,,,140000000.0,,,,116000000.0,,,,183000000.0,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense / USD,,,,,,6000000.0,19000000.0,8000000.0,4000000.0,8000000.0,-9000000.0,-5000000.0,6000000.0,,,,,,,,,,,,,,,,,,,,,-2000000.0,3000000.0,-14000000.0,-4000000.0,-14000000.0,-3000000.0,8000000.0,2000000.0,2000000.0,8000000.0,16000000.0,10000000.0,9000000.0,,,20000000.0,,,,12000000.0,,,,33000000.0,33000000.0,,,21000000.0,,,,14000000.0,,,,-2000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions / USD,,,,,,,,126000000.0,,126000000.0,,,121000000.0,,,,128000000.0,,128000000.0,,,92000000.0,,92000000.0,,,80000000.0,,,,97000000.0,,97000000.0,,,201000000.0,,201000000.0,,,77000000.0,77000000.0,,,67000000.0,,,,119000000.0,,,,129000000.0,,,,76000000.0,76000000.0,,,74000000.0,,,,91000000.0,,,,114000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromForeignCurrencyTranslation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions / USD,,,,,,,,98000000.0,,98000000.0,,,164000000.0,,,,142000000.0,,142000000.0,,,69000000.0,,69000000.0,,,114000000.0,,,,158000000.0,,158000000.0,,,30000000.0,,30000000.0,,,140000000.0,140000000.0,,,43000000.0,,,,149000000.0,,,,146000000.0,,,,132000000.0,132000000.0,,,106000000.0,,,,22000000.0,,,,36000000.0,,,
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations / USD,,,,,,,,66000000.0,,66000000.0,,,47000000.0,,,,54000000.0,,54000000.0,,,75000000.0,,75000000.0,,,90000000.0,,,,78000000.0,,78000000.0,,,79000000.0,,79000000.0,,,16000000.0,16000000.0,,,11000000.0,,,,16000000.0,,,,18000000.0,,,,24000000.0,24000000.0,,,53000000.0,,,,38000000.0,,,,32000000.0,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate / USD,,,,,,425000000.0,425000000.0,334000000.0,394000000.0,334000000.0,394000000.0,394000000.0,425000000.0,295000000.0,295000000.0,295000000.0,394000000.0,185000000.0,394000000.0,185000000.0,185000000.0,295000000.0,262000000.0,295000000.0,262000000.0,262000000.0,185000000.0,265000000.0,265000000.0,265000000.0,262000000.0,369000000.0,262000000.0,369000000.0,369000000.0,265000000.0,333000000.0,265000000.0,333000000.0,333000000.0,369000000.0,369000000.0,526000000.0,526000000.0,333000000.0,655000000.0,655000000.0,655000000.0,526000000.0,1178000000.0,1178000000.0,1178000000.0,655000000.0,1145000000.0,1145000000.0,1145000000.0,1178000000.0,1178000000.0,1112000000.0,1112000000.0,1145000000.0,965000000.0,965000000.0,965000000.0,884000000.0,884000000.0,671000000.0,671000000.0,686000000.0,686000000.0,,
VariableLeaseCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0,42000000.0,68000000.0,93000000.0,,,,93000000.0,,,,93000000.0,93000000.0,,,101000000.0,,,,127000000.0,,,,101000000.0,,,
WeightedAverageNumberOfDilutedSharesOutstanding / shares,714600000.0,710700000.0,732000000.0,695900000.0,732000000.0,698100000.0,702300000.0,707200000.0,723500000.0,707200000.0,724600000.0,724800000.0,706700000.0,726400000.0,726400000.0,722800000.0,725500000.0,706100000.0,725500000.0,704400000.0,703900000.0,719000000.0,702100000.0,719000000.0,700600000.0,697700000.0,703300000.0,674500000.0,669600000.0,665700000.0,693600000.0,649200000.0,693600000.0,646100000.0,641200000.0,662000000.0,621300000.0,662000000.0,621100000.0,620300000.0,637200000.0,637200000.0,612400000.0,612500000.0,618700000.0,612700000.0,608500000.0,605100000.0,612700000.0,588500000.0,587300000.0,585900000.0,602000000.0,581500000.0,581200000.0,581600000.0,585100000.0,585100000.0,587400000.0,587100000.0,582200000.0,575000000.0,573800000.0,572600000.0,585300000.0,553200000.0,553300000.0,553700000.0,567600000.0,555900000.0,555300000.0,554500000.0
WeightedAverageNumberOfSharesOutstandingBasic / shares,704300000.0,701300000.0,718300000.0,693500000.0,718300000.0,695200000.0,697700000.0,699200000.0,711800000.0,699200000.0,713100000.0,713400000.0,700500000.0,711500000.0,712500000.0,710900000.0,713700000.0,696800000.0,713700000.0,695500000.0,694700000.0,708500000.0,691100000.0,708500000.0,689600000.0,686400000.0,693900000.0,661500000.0,656700000.0,652900000.0,681900000.0,636200000.0,681900000.0,633800000.0,629400000.0,649200000.0,607400000.0,649200000.0,607200000.0,606200000.0,625600000.0,625600000.0,598100000.0,597900000.0,604700000.0,596200000.0,593800000.0,591100000.0,597500000.0,577500000.0,577600000.0,577200000.0,588500000.0,576800000.0,576900000.0,577200000.0,577000000.0,577000000.0,580700000.0,580300000.0,577600000.0,572300000.0,571600000.0,570700000.0,579000000.0,552700000.0,553300000.0,553700000.0,566000000.0,555000000.0,554400000.0,553100000.0
